,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
3320035,0,306,350,695336.32,-1,1.001426,20934845.42,0.993617,1.000181,1.001426,45483.86,1.001539,25576.5,1.001498,1.989603,16865,306_350_0
3320235,0,306,360,714511.3,-1,1.001539,20915670.44,0.993617,1.000294,1.001539,72039.0,1.001652,22304.52,1.001626,-0.079870224,16866,306_360_0
3320435,0,306,370,693303.94,-1,1.0012,20936877.8,0.993617,1.000181,1.001086,89521.52,1.001313,973.28,1.00131,1.2099743,16867,306_370_0
3320635,0,306,380,661227.81,-1,1.001539,20968953.93,0.994296,1.000747,1.001539,61950.0,1.001652,47087.32,1.001603,-0.32007694,16868,306_380_0
3320835,0,306,390,661227.81,-1,1.001539,20968953.93,0.994296,1.000973,1.001539,141688.5,1.001652,110194.95,1.001603,2.5105476,16869,306_390_0
3321035,0,306,400,642759.74,-1,1.001765,20987422.0,0.994409,1.0012,1.001765,8852.0,1.001992,17708.0,1.001841,1.4698505,16870,306_400_0
3321235,0,306,410,687118.46,-1,1.002105,20996081.68,0.994636,1.001539,1.002105,37899.4,1.002218,1328.4,1.002214,1.039505,16871,306_410_0
3321435,0,306,420,685881.37,-1,1.001992,20997318.77,0.994636,1.0012,1.001992,98102.32,1.002105,33471.9,1.002076,-0.02026558,16872,306_420_0
3321635,0,306,430,659372.17,-1,1.001879,21023827.97,0.994975,1.00086,1.001879,98179.77,1.001992,95269.04,1.001936,1.1599064,16873,306_430_0
3321835,0,306,440,617929.45,-1,1.001879,21065270.69,0.99837,1.00086,1.001879,27178.71,1.001992,45243.94,1.001921,-0.30994415,16874,306_440_0
3322035,0,306,450,838132.54,-1,1.002105,21091161.34,0.99837,1.001426,1.002105,54192.6,1.002218,1151.28,1.002216,-0.8302927,16875,306_450_0
3322235,0,306,460,935686.4,-1,1.002331,21102825.39,1.000973,1.001652,1.002331,47119.24,1.002444,35520.58,1.002396,-1.4901161,16876,306_460_0
3322435,0,306,470,935686.4,-1,1.002331,21102825.39,1.001652,1.001765,1.002331,178645.69,1.002444,154926.42,1.002392,0.0,16877,306_470_0
3322635,0,306,480,923757.26,-1,1.002218,21102825.39,1.001652,1.001652,1.002218,46494.0,1.002331,116292.41,1.00225,1.4603138,16878,306_480_0
3322835,0,306,490,923757.26,-1,1.002218,21102825.39,1.001652,1.001652,1.002218,85991.76,1.002331,168371.57,1.002256,3.2794476,16879,306_490_0
3323035,0,306,500,848294.4,-1,1.002218,21178288.24,1.001652,1.001652,1.002218,202182.48,1.002331,117532.39,1.00229,3.6799908,16880,306_500_0
3323235,0,306,510,903963.72,-1,1.002331,21216991.68,1.001652,1.001652,1.002331,112749.61,1.002444,143765.34,1.002381,1.8405914,16881,306_510_0
3323435,0,306,520,903963.72,-1,1.002331,21216991.68,1.001652,1.001765,1.002331,147291.91,1.002444,199039.26,1.002379,-20.229816,16882,306_520_0
3323635,0,306,530,1148378.54,-1,1.002897,21232455.38,1.001652,1.001879,1.002671,8948.6,1.002784,9569.88,1.002725,-24.40989,16883,306_530_0
3323835,0,306,540,845113.3,-1,1.002671,21373484.32,1.001652,1.002331,1.002671,123508.4,1.002784,216385.62,1.002712,-45.319794,16884,306_540_0
3324035,0,307,0,139055.93,1,1.000255,11233732.9,,,0.999681,8710.0,1.000255,6972.0,1.0,0.859499,16885,307_0_0
3324235,0,307,10,0.0,0,1.000714,11515678.39,,,1.000714,8719.0,1.001173,8723.0,1.000944,-3.6400557,16886,307_10_0
3324435,0,307,20,0.0,0,1.000714,11651249.21,,,1.000714,9939.66,1.000944,26424.63,1.000777,-2.9498339,16887,307_20_0
3324635,0,307,30,0.0,0,1.00037,11651249.21,,,1.00037,11766.6,1.000599,21795.0,1.00045,-0.6502867,16888,307_30_0
3324835,0,307,40,0.0,0,1.00037,11730971.13,,,1.00037,11592.28,1.000599,30513.0,1.000433,0.30994415,16889,307_40_0
3325035,0,307,50,0.0,0,1.000255,11730971.13,,,1.000255,11242.35,1.00037,10982.16,1.000313,0.6902218,16890,307_50_0
3325235,0,307,60,0.0,0,1.00037,11772879.59,,,1.00037,8716.0,1.000599,22230.9,1.000434,-1.0699034,16891,307_60_0
3325435,0,307,70,0.0,0,0.999911,11784903.22,,,0.999911,26310.24,1.00014,17428.0,1.000049,-1.5097857,16892,307_70_0
3325635,0,307,80,503162.92,-1,1.000485,11915943.4,,,1.000255,87.15,1.000485,8717.0,1.000257,-1.630187,16893,307_80_0
3325835,0,307,90,461864.35,-1,1.00037,11957241.97,,,1.00037,5229.6,1.000485,8717.0,1.000413,-3.5202503,16894,307_90_0
3326035,0,307,100,801488.43,-1,1.00037,11957241.97,,,1.000255,18301.5,1.000485,8717.0,1.000411,-4.9501657,16895,307_100_0
3326235,0,307,110,775437.22,-1,1.00037,12088892.04,,,1.00037,17432.0,1.000485,34868.0,1.000408,-5.8299303,16896,307_110_0
3326435,0,307,120,1013818.82,-1,1.00037,12088892.04,,,1.00014,29889.02,1.00037,8716.0,1.000318,-5.4997206,16897,307_120_0
3326635,0,307,130,983846.87,-1,1.000255,12118863.99,,,1.00037,8890.32,1.000599,57277.26,1.000401,-3.399849,16898,307_130_0
3326835,0,307,140,983846.87,-1,1.000026,12118863.99,,,1.000026,87.13,1.00014,26142.0,1.000026,-0.029802322,16899,307_140_0
3327035,0,307,150,1023577.13,-1,1.00014,12118863.99,,,1.00014,16643.74,1.000255,17778.6,1.000196,2.4604797,16900,307_150_0
3327235,0,307,160,1044313.54,-1,1.000255,12118863.99,,,1.000255,17865.75,1.00037,26670.96,1.000301,3.5095215,16901,307_160_0
3327435,0,307,170,1044313.54,-1,1.000255,12118863.99,,,1.000255,28759.5,1.00037,8716.0,1.000343,5.300045,16902,307_170_0
3327635,0,307,180,0.0,0,1.00037,13170060.63,,,1.00037,10982.16,1.000485,23884.58,1.000406,-0.5298853,16903,307_180_0
3327835,0,307,190,148204.35,1,1.000714,13310423.48,,,1.000599,43590.0,1.000714,8719.0,1.000695,-3.1000376,16904,307_190_0
3328035,0,307,200,148291.48,1,1.000944,13310423.48,,,1.000829,36100.8,1.000944,8721.0,1.000921,-2.9700994,16905,307_200_0
3328235,0,307,210,165629.91,1,1.001288,13310423.48,,,1.001173,17446.0,1.001288,23380.32,1.001222,-7.200241,16906,307_210_0
3328435,0,307,220,126858.04,1,1.001632,13349195.34,,,1.001403,17450.0,1.001632,48260.31,1.001464,-7.4398518,16907,307_220_0
3328635,0,307,230,49227.19,1,1.001747,13426826.19,,,1.001518,17452.0,1.001747,19725.28,1.001625,-12.620091,16908,307_230_0
3328835,0,307,240,2197188.3,-1,1.001632,13895225.13,,,1.001403,13349.25,1.001632,21119.34,1.001492,-5.660057,16909,307_240_0
3329035,0,307,250,2235524.52,-1,1.001632,13895225.13,,,1.001518,36125.64,1.001747,67205.6,1.001598,-9.070039,16910,307_250_0
3329235,0,307,260,2217663.33,-1,1.001518,13913086.32,,,1.001518,39877.82,1.001632,28362.75,1.001585,-11.249781,16911,307_260_0
3329435,0,307,270,2160071.87,-1,1.000944,13970677.78,,,1.000944,15872.22,1.001058,10989.72,1.001012,-9.739995,16912,307_270_0
3329635,0,307,280,1030721.61,-1,1.001173,18225040.04,,,1.001173,17446.0,1.001403,87.25,1.001402,-6.6399574,16913,307_280_0
3329835,0,307,290,630805.11,-1,1.000829,19597738.18,,,1.000829,2790.4,1.001058,9419.76,1.000881,-5.890131,16914,307_290_0
3330035,0,307,300,444700.18,-1,1.00037,22130368.43,0.99509,0.998993,1.00037,11417.96,1.000485,4358.5,1.000453,-9.400249,16915,307_300_0
3330235,0,307,310,226357.97,-1,1.00037,22348710.64,0.998189,0.999911,1.00037,11853.76,1.000599,39231.0,1.000423,-3.2001734,16916,307_310_0
3330435,0,307,320,196386.01,-1,1.000026,22378682.59,0.998189,0.999566,1.000026,10107.08,1.00014,8888.28,1.000087,-2.6899576,16917,307_320_0
3330635,0,307,330,111872.07,-1,0.999337,22463196.54,0.998189,0.999107,0.999337,13060.5,0.999566,45460.98,0.999388,-2.9301643,16918,307_330_0
3330835,0,307,340,111872.07,-1,0.999222,22463196.54,0.998189,0.998878,0.999222,17324.94,0.999337,28123.61,0.999266,-6.9499016,16919,307_340_0
3331035,0,307,350,93313.85,-1,0.998533,22481754.76,0.998189,0.998419,0.998533,17400.0,0.998648,17402.0,0.998591,-5.1897764,16920,307_350_0
3331235,0,307,360,93313.85,-1,0.998648,22481754.76,0.998189,0.998419,0.998648,26103.0,0.998763,17839.1,0.998716,-1.630187,16921,307_360_0
3331435,0,307,370,111872.07,-1,0.998993,22463196.54,0.998189,0.998763,0.998993,17408.0,0.999107,28291.25,0.999036,-0.90003014,16922,307_370_0
3331635,0,307,380,111872.07,-1,0.999107,22463196.54,0.998189,0.998763,0.999107,37518.55,0.999222,19849.68,0.999182,-1.3202429,16923,307_380_0
3331835,0,307,390,111872.07,-1,0.999107,22463196.54,0.998189,0.998648,0.999107,34907.05,0.999222,28642.74,0.99917,4.5204163,16924,307_390_0
3332035,0,307,400,111872.07,-1,0.998993,22463196.54,0.998189,0.998648,0.998878,17493.03,0.998993,22543.36,0.998928,5.799532,16925,307_400_0
3332235,0,307,410,111872.07,-1,0.998878,22463196.54,0.998189,0.998763,0.998878,79284.33,0.998993,69806.08,0.998939,7.0798397,16926,307_410_0
3332435,0,307,420,93313.85,-1,0.998648,22481754.76,0.998189,0.998648,0.998648,107196.32,0.998878,68753.7,0.998788,6.2799454,16927,307_420_0
3332635,0,307,430,93313.85,-1,0.998763,22481754.76,0.998189,0.998648,0.998763,48470.14,0.998878,130893.12,0.998794,5.789995,16928,307_430_0
3332835,0,307,440,93313.85,-1,0.998648,22481754.76,0.998189,0.998533,0.998648,89794.32,0.998763,130268.94,0.998695,6.300211,16929,307_440_0
3333035,0,307,450,0.0,0,0.998763,22575068.61,0.998763,0.998763,0.998763,56911.08,0.998878,87.03,0.998878,2.1100044,16930,307_450_0
3333235,0,307,460,0.0,0,0.998993,22575068.61,0.998993,0.998993,0.998993,65715.2,0.999107,14624.4,0.999086,0.84996223,16931,307_460_0
3333435,0,307,470,0.0,0,0.999222,22575068.61,0.999222,0.999222,0.999222,98029.56,0.999337,36830.61,0.999306,3.4296513,16932,307_470_0
3333635,0,307,480,0.0,0,0.998993,22575068.61,0.998993,0.998993,0.998993,17408.0,0.999107,29771.1,0.999035,0.43988228,16933,307_480_0
3333835,0,307,490,0.0,0,0.999107,22575068.61,0.999107,0.999107,0.998993,26286.08,0.999107,13666.85,0.999068,-1.5497208,16934,307_490_0
3334035,0,307,500,0.0,0,0.998993,22575068.61,0.998993,0.998993,0.998993,96527.36,0.999107,22110.7,0.999086,-1.5997887,16935,307_500_0
3334235,0,307,510,0.0,0,0.998993,22575068.61,0.998993,0.998993,0.998993,257464.32,0.999107,99846.35,0.999075,-2.170205,16936,307_510_0
3334435,0,307,520,0.0,0,0.998993,22575068.61,0.998993,0.998993,0.998993,310123.52,0.999107,124046.25,0.999075,2.2900105,16937,307_520_0
3334635,0,307,530,0.0,0,0.998993,22575068.61,0.998993,0.998993,0.998993,199408.64,0.999107,56669.55,0.999082,1.4305115,16938,307_530_0
3334835,0,307,540,0.0,0,0.998648,22575068.61,0.998648,0.998648,0.998648,72914.38,0.998763,35591.18,0.998725,4.080534,16939,307_540_0
3335035,0,308,0,19318143.8,1,0.998544,18289110.49,,,0.998886,39352.5,1.000371,13137.0,1.0,0.20980835,16940,308_0_0
3335235,0,308,10,19538500.86,1,0.998658,18317300.78,,,0.998658,15300.25,0.998886,4372.5,0.998836,2.8896332,16941,308_10_0
3335435,0,308,20,20227412.14,1,0.998886,18384274.62,,,0.998658,4371.5,0.999001,21865.0,0.998715,3.0004978,16942,308_20_0
3335635,0,308,30,20227412.14,1,0.998886,18384274.62,,,0.998658,37070.32,0.998886,13117.5,0.998827,-2.5200844,16943,308_30_0
3335835,0,308,40,20227412.14,1,0.999001,18384274.62,,,0.998886,70484.7,0.999001,7871.4,0.998989,-7.4601173,16944,308_40_0
3336035,0,308,50,20195107.11,1,0.999572,18416579.65,,,0.999343,7086.69,0.999572,7263.33,0.999456,-11.849999,16945,308_50_0
3336235,0,308,60,20195107.11,1,0.999572,18416579.65,,,0.999343,1399.84,0.999572,7263.33,0.99938,-10.319948,16946,308_60_0
3336435,0,308,70,20211478.49,1,0.999229,18400208.26,,,0.999001,2448.88,0.999229,13122.0,0.999036,-6.800294,16947,308_70_0
3336635,0,308,80,20211478.49,1,0.999115,18400208.26,,,0.998772,23171.6,0.999001,4373.0,0.998964,-9.329915,16948,308_80_0
3336835,0,308,90,20387448.97,1,0.998886,18400208.26,,,0.998658,10928.75,0.998886,13117.5,0.998762,-10.280013,16949,308_90_0
3337035,0,308,100,20361359.81,1,0.998429,18426297.42,,,0.998087,83011.0,0.998429,4370.5,0.998412,-9.930134,16950,308_100_0
3337235,0,308,110,20420191.73,1,0.998087,18490032.0,,,0.997973,961.07,0.998087,13107.0,0.99798,-7.4499846,16951,308_110_0
3337435,0,308,120,20420191.73,1,0.998087,18490032.0,,,0.997858,26208.0,0.998087,14505.08,0.998005,-5.350113,16952,308_120_0
3337635,0,308,130,20259454.52,1,0.997973,18650769.21,,,0.997744,4367.5,0.997973,611.59,0.997944,-1.5199184,16953,308_130_0
3337835,0,308,140,20259454.52,1,0.997973,18650769.21,,,0.997744,38783.4,0.997858,9347.52,0.997836,1.1003017,16954,308_140_0
3338035,0,308,150,20299551.28,1,0.997858,18650769.21,,,0.997744,4367.5,0.997973,13105.5,0.997801,6.740093,16955,308_150_0
3338235,0,308,160,20299551.28,1,0.997973,18650769.21,,,0.997858,1485.12,0.997973,21842.5,0.997866,7.7700615,16956,308_160_0
3338435,0,308,170,20299551.28,1,0.998087,18650769.21,,,0.997973,961.07,0.998087,14854.6,0.997979,8.440018,16957,308_170_0
3338635,0,308,180,20618224.18,1,0.998315,18713628.32,,,0.998201,20187.09,0.998315,4370.0,0.998295,4.930496,16958,308_180_0
3338835,0,308,190,20204036.95,1,0.998658,19180344.04,,,0.998658,13114.5,0.998772,22734.4,0.9987,1.2695789,16959,308_190_0
3339035,0,308,200,20188365.95,1,0.998544,19196015.04,,,0.998429,53057.87,0.998544,4371.0,0.998535,0.9703636,16960,308_200_0
3339235,0,308,210,20169718.34,1,0.999115,19214662.66,,,0.999001,78276.7,0.999115,6647.72,0.999106,-2.3800135,16961,308_210_0
3339435,0,308,220,20169718.34,1,0.999229,19214662.66,,,0.999115,2186.75,0.999229,4374.0,0.999153,6.389618,16962,308_220_0
3339635,0,308,230,20075692.32,1,0.999115,19308688.67,,,0.999001,82212.4,0.999115,8747.0,0.999104,8.670092,16963,308_230_0
3339835,0,308,240,20377731.2,1,0.999001,19374349.3,,,0.998886,11543.4,0.999115,35250.41,0.998943,10.579824,16964,308_240_0
3340035,0,308,250,20372828.54,1,0.999115,19379251.96,,,0.998886,45648.9,0.999115,5947.96,0.999088,14.660358,16965,308_250_0
3340235,0,308,260,20412312.46,1,0.999343,19414533.6,,,0.999229,83718.36,0.999343,38408.11,0.999307,13.780594,16966,308_260_0
3340435,0,308,270,23294025.97,1,0.999457,19790987.85,,,0.999457,25112.5,0.999686,5163.68,0.999647,13.240576,16967,308_270_0
3340635,0,308,280,25341586.9,1,0.999686,21908499.23,,,0.999914,11555.28,1.0006,1664.4,1.000513,3.0899048,16968,308_280_0
3340835,0,308,290,25540319.72,1,0.999686,23747522.02,,,1.000143,13134.0,1.000257,788.13,1.000251,-13.049841,16969,308_290_0
3341035,0,308,300,10108234.35,1,0.9998,41540500.82,1.028584,1.028584,0.999572,49093.11,0.999914,17508.0,0.999824,-16.040207,16970,308_300_0
3341235,0,308,310,7328601.22,1,0.999914,44320133.95,1.0263,1.022416,0.9998,165081.58,0.999914,27837.72,0.999898,-11.510253,16971,308_310_0
3341435,0,308,320,7298484.88,1,0.9998,44350250.29,1.0263,1.022302,0.999686,105461.6,0.9998,17506.0,0.999784,-11.51979,16972,308_320_0
3341635,0,308,330,7519542.32,1,0.999343,44129192.85,1.0263,1.021845,0.999229,80919.0,0.999343,18197.92,0.999322,-16.229748,16973,308_330_0
3341835,0,308,340,7242717.13,1,0.999229,44406018.04,1.024815,1.020246,0.999115,13732.79,0.999343,76116.3,0.99915,-9.949803,16974,308_340_0
3342035,0,308,350,9392533.54,1,0.997973,42335519.67,1.024701,1.019561,0.997744,34940.0,0.997973,8737.0,0.997927,2.1004677,16975,308_350_0
3342235,0,308,360,9439896.74,1,0.997744,42288156.47,1.024016,1.020246,0.99763,79654.08,0.997744,9608.5,0.997732,7.7295303,16976,308_360_0
3342435,0,308,370,6606859.64,1,0.998544,45041875.54,1.022988,1.020246,0.998429,6031.29,0.998544,18008.52,0.998458,-0.9602308,16977,308_370_0
3342635,0,308,380,8368840.62,1,0.998201,43359212.59,1.022531,1.019789,0.997973,17474.0,0.998201,8739.0,0.998125,0.5698204,16978,308_380_0
3342835,0,308,390,9288702.2,1,0.997858,42439351.01,1.022531,1.019789,0.997744,6463.9,0.997858,64384.32,0.997755,5.8197975,16979,308_390_0
3343035,0,308,400,6418982.7,1,0.998544,45229752.47,1.022416,1.020246,0.998315,32687.6,0.998429,12149.99,0.998398,0.7200241,16980,308_400_0
3343235,0,308,410,8043689.2,1,0.998315,43684364.0,1.022416,1.019903,0.998201,4019.94,0.998315,72017.6,0.998207,2.0003319,16981,308_410_0
3343435,0,308,420,7945023.17,1,0.998429,43703712.0,1.022416,1.020246,0.998201,77951.88,0.998429,30593.5,0.998365,9.750128,16982,308_420_0
3343635,0,308,430,8043689.2,1,0.998315,43684364.0,1.022416,1.019903,0.998201,211134.24,0.998315,56984.8,0.998291,10.089874,16983,308_430_0
3343835,0,308,440,8330582.36,1,0.998258,43397470.84,1.02116,1.01819,0.998201,102858.03,0.998315,68084.6,0.99827,6.3598156,16984,308_440_0
3344035,0,308,450,7987658.8,1,0.998315,43740394.4,1.020589,1.01819,0.998201,153369.45,0.998315,24996.4,0.998299,5.2297115,16985,308_450_0
3344235,0,308,460,9367319.86,1,0.998258,43682700.6,1.008481,1.004255,0.998201,159049.8,0.998315,104180.8,0.99827,5.300045,16986,308_460_0
3344435,0,308,470,10960684.36,1,0.998258,43682700.6,1.004141,1.002199,0.998201,178974.72,0.998315,135907.0,0.998266,4.9602985,16987,308_470_0
3344635,0,308,480,5847735.26,1,0.9998,47052929.16,1.002313,1.001399,0.999343,45757.27,0.999457,1225.0,0.999454,0.9894371,16988,308_480_0
3344835,0,308,490,6733803.51,1,0.999229,47567620.91,1.002199,1.001057,0.999115,172228.43,0.999229,62810.64,0.999198,1.8298626,16989,308_490_0
3345035,0,308,500,7255586.61,1,0.998772,47045837.81,1.002085,1.001057,0.998544,8742.0,0.998772,25707.36,0.998602,8.939505,16990,308_500_0
3345235,0,308,510,7246831.86,1,0.998658,47054592.56,1.002085,1.001057,0.998658,21507.78,0.998772,61208.0,0.998688,13.400316,16991,308_510_0
3345435,0,308,520,7246831.86,1,0.998772,47054592.56,1.002085,1.001057,0.998658,240257.64,0.998772,87177.68,0.998742,14.059544,16992,308_520_0
3345635,0,308,530,7018070.24,1,0.998658,47283354.18,1.001628,1.001057,0.998544,574349.4,0.998658,17311.14,0.998655,12.090206,16993,308_530_0
3345835,0,308,540,6389741.84,1,0.999229,47911682.59,1.001285,1.000942,0.999115,95954.59,0.999572,8751.0,0.999533,8.510351,16994,308_540_0
3346035,0,309,0,548242.64,-1,1.000099,12958870.83,,,0.999988,449.3,1.000099,3594.8,1.0,-4.8702955,16995,309_0_0
3346235,0,309,10,520835.0,-1,1.000099,12986278.47,,,0.999988,8986.0,1.000099,89.87,1.000098,-0.590086,16996,309_10_0
3346435,0,309,20,464492.08,-1,0.999876,13021683.75,,,0.999876,48698.7,1.000099,8357.91,1.000066,1.9395351,16997,309_20_0
3346635,0,309,30,714395.83,-1,1.000321,12991760.0,,,1.000321,4943.95,1.000544,15374.61,1.000376,0.48041344,16998,309_30_0
3346835,0,309,40,703342.92,-1,1.000099,13002812.92,,,1.000099,67132.89,1.000321,24809.64,1.000261,-1.2797117,16999,309_40_0
3347035,0,309,50,794102.64,-1,1.000099,13004969.58,,,1.000099,15277.9,1.00021,14830.2,1.000155,-1.9299984,17000,309_50_0
3347235,0,309,60,784577.36,-1,0.999765,13034893.33,,,0.999765,32432.24,0.999988,36573.02,0.99987,-1.770258,17001,309_60_0
3347435,0,309,70,785835.42,-1,0.999431,13040015.42,,,0.99932,9159.6,0.999543,5299.38,0.999461,-3.4797192,17002,309_70_0
3347635,0,309,80,758068.33,-1,0.999765,13067782.5,,,0.999765,4492.0,0.999876,17880.15,0.999787,-3.169775,17003,309_80_0
3347835,0,309,90,764987.64,-1,0.999543,13080992.08,,,0.999543,8982.0,0.999654,14821.95,0.999584,-1.6099215,17004,309_90_0
3348035,0,309,100,598205.42,-1,0.999431,13247774.31,,,0.999431,13561.31,0.999654,32248.97,0.999497,-0.39994717,17005,309_100_0
3348235,0,309,110,662905.42,-1,0.999431,13247774.31,,,0.999431,18141.62,0.999654,58569.16,0.999484,0.6496906,17006,309_110_0
3348435,0,309,120,640889.44,-1,0.99932,13269790.28,,,0.99932,14727.2,0.999431,8981.0,0.999389,2.7394295,17007,309_120_0
3348635,0,309,130,613931.11,-1,0.99932,13296748.61,,,0.99932,16074.2,0.999431,43917.09,0.99935,5.990267,17008,309_130_0
3348835,0,309,140,595958.89,-1,0.999209,13296748.61,,,0.999209,987.69,0.999431,34936.09,0.999215,6.9594383,17009,309_140_0
3349035,0,309,150,554982.22,-1,0.999209,13337725.28,,,0.999209,18766.11,0.999431,43917.09,0.999275,8.31008,17010,309_150_0
3349235,0,309,160,625343.47,-1,0.999543,13363695.14,,,0.999543,8532.9,0.999654,74379.24,0.999554,7.8105927,17011,309_160_0
3349435,0,309,170,625343.47,-1,0.999431,13363695.14,,,0.999431,33678.75,0.999654,44286.19,0.999527,5.8603287,17012,309_170_0
3349635,0,309,180,644304.17,-1,0.999431,13363695.14,,,0.999431,26044.9,0.999543,28203.48,0.999485,6.070137,17013,309_180_0
3349835,0,309,190,51310.69,-1,0.999431,14290342.92,,,0.999431,35025.9,0.999654,27398.15,0.999556,4.7302246,17014,309_190_0
3350035,0,309,200,51310.69,-1,0.999431,14290342.92,,,0.999431,16974.09,0.999654,27038.83,0.999517,1.9204617,17015,309_200_0
3350235,0,309,210,51310.69,-1,0.999431,14290342.92,,,0.999431,11226.25,0.999543,12484.98,0.999484,-1.0502338,17016,309_210_0
3350435,0,309,220,37831.53,-1,0.99932,14303822.08,,,0.99932,34393.4,0.999431,16435.23,0.999395,4.1496754,17017,309_220_0
3350635,0,309,230,38011.25,-1,0.99932,14303822.08,,,0.99932,45708.2,0.999543,53981.82,0.999422,12.819767,17018,309_230_0
3350835,0,309,240,27946.81,-1,0.999209,14303822.08,,,0.999209,43009.41,0.999431,17962.0,0.999366,13.990402,17019,309_240_0
3351035,0,309,250,100824.17,-1,0.999209,14303822.08,,,0.999209,18317.16,0.999431,18949.91,0.999318,11.999607,17020,309_250_0
3351235,0,309,260,130837.78,-1,0.99932,14303822.08,,,0.99932,20205.0,0.999431,26583.76,0.999368,13.580322,17021,309_260_0
3351435,0,309,270,29744.03,-1,0.99932,14411655.42,,,0.99932,13470.0,0.999431,18949.91,0.999366,12.960434,17022,309_270_0
3351635,0,309,280,2587730.42,1,0.999543,17164910.0,,,0.999876,8985.0,1.000099,4493.5,1.000025,9.380579,17023,309_280_0
3351835,0,309,290,5104380.69,1,1.000099,18046267.78,,,0.999988,26958.0,1.000321,9977.79,1.000231,2.7501583,17024,309_290_0
3352035,0,309,300,4419639.03,1,0.999988,21222049.31,1.037379,1.023802,0.999988,4493.0,1.00021,18065.88,1.000032,1.1897087,17025,309_300_0
3352235,0,309,310,2758556.39,1,1.000433,22854645.97,1.019796,1.014454,1.000433,35960.0,1.000544,20319.66,1.000504,4.160404,17026,309_310_0
